Teplice,28,2017-07-15
Tábor,11,2022-01-12
Jeseník,20,2011-05-09
Litoměřice,19,2022-07-25
Blansko,11,2012-02-23
Česká Lípa,3,2007-12-20
Vsetín,-3,2000-10-17
Brno,2,2004-06-25
Mladá Boleslav,9,2018-01-13
Teplice,34,2004-07-11
Vsetín,25,2019-04-03
Plzeň,19,2007-04-03
Mladá Boleslav,-2,2011-05-10
Děčín,15,2015-08-26
Sušice,-14,2013-05-29
Kopřivnice,-5,2007-07-18
Louny,1,2020-07-25
Kopřivnice,4,2012-12-07
Praha,-1,2020-02-14
Praha,8,2004-01-13
Hradec Králové,14,2001-12-05
Jablonec nad Nisou,-11,2002-11-11
Ostrov,8,2001-01-23
Ostrava,-3,2012-04-10
Jablonec nad Nisou,23,2008-07-11
Žatec,-7,2023-01-26
Přerov,8,2018-05-27
Český Těšín,-12,2014-01-16
Náchod,33,2005-04-15
Pelhřimov,-13,2009-10-13
Pardubice,12,2019-09-12
Praha,17,2005-05-25
Kopřivnice,9,2006-11-06
Litoměřice,-10,2017-05-06
Tábor,27,2000-02-20
Jeseník,25,2003-02-10
Valašské Meziříčí,7,2006-09-19
Brandýs nad Labem-Stará Boleslav,12,2005-09-11
Kladno,31,2015-03-22
Nový Jičín,28,2013-12-16
Jihlava,34,2013-07-01
Jičín,18,2016-10-07
Hradec Králové,-11,2022-01-09
Valašské Meziříčí,4,2019-05-29
Brandýs nad Labem-Stará Boleslav,-5,2011-09-27
Brno,-6,2007-10-28
Kladno,1,2015-06-11
Uherský Brod,30,2011-09-01
Jičín,-1,2022-02-22
Prostějov,23,2000-12-01
Frýdek-Místek,33,2005-12-02
Hradec Králové,14,2010-09-09
Kroměříž,-4,2003-12-20
Třebíč,-9,2020-10-02
Brandýs nad Labem-Stará Boleslav,26,2010-02-26
Brno,9,2010-06-03
Třebíč,-5,2013-07-08
Frýdek-Místek,-3,2013-07-30
Brno,2,2018-10-06
Jindřichův Hradec,-15,2006-10-25
Žďár nad Sázavou,-10,2003-07-30
Náchod,20,2020-03-21
České Budějovice,-10,2016-06-01
Česká Lípa,29,2000-08-02
Litvínov,-6,2022-12-27
Rumburk,27,2020-10-19
Česká Lípa,-14,2001-09-14
Jindřichův Hradec,-1,2008-06-20
Český Těšín,25,2017-03-23
Valašské Meziříčí,16,2007-02-16
Sušice,22,2002-05-08
Jablonec nad Nisou,26,2002-02-13
Jablonec nad Nisou,28,2011-02-17
Pelhřimov,30,2017-03-12
Přerov,11,2015-09-13
Uherský Brod,-15,2004-10-17
Břeclav,-3,2004-10-01
Tábor,-5,2014-10-10
Vsetín,5,2009-12-16
Šumperk,19,2012-09-03
Mladá Boleslav,-11,2001-10-24
Brno,19,2000-05-13
Jablonec nad Nisou,6,2022-04-29
Chomutov,8,2022-04-17
Zlín,19,2003-09-10
Šumperk,-6,2011-02-24
Kladno,13,2005-12-31
Uherské Hradiště,-7,2015-03-12
Brandýs nad Labem-Stará Boleslav,14,2009-08-25
Louny,1,2014-02-19
Pelhřimov,25,2010-09-07
Louny,34,2021-06-02
Jindřichův Hradec,-14,2006-12-20
Šumperk,-4,2008-07-21
Klatovy,-9,2001-07-07
Česká Lípa,-8,2013-05-05
Louny,10,2022-06-23
Hradec Králové,15,2005-01-28
Český Těšín,28,2017-07-14
Litvínov,31,2020-12-05
Cheb,-11,2007-09-14
Česká Lípa,26,2021-02-07
Litoměřice,22,2003-12-22
Žatec,6,2020-12-07
Pardubice,33,2007-12-18
Třebíč,-11,2013-09-12
Brandýs nad Labem-Stará Boleslav,19,2017-08-19
Kladno,31,2011-03-25
Ostrava,-12,2013-07-20
Kopřivnice,-14,2004-09-26
Břeclav,20,2010-03-12
Břeclav,19,2012-04-18
Benešov,-8,2014-01-26
Jeseník,-12,2015-11-27
Litoměřice,13,2011-08-23
Ostrov,27,2005-01-12
Děčín,32,2008-01-02
Uherské Hradiště,3,2007-11-04
Ostrov,16,2005-05-04
Náchod,18,2020-12-28
Ústí nad Labem,19,2017-03-14
Jihlava,8,2002-01-01
Jičín,15,2009-06-23
Děčín,-5,2022-09-30
Plzeň,-2,2008-04-03
Benešov,-12,2002-11-21
Olomouc,19,2006-07-22
Jeseník,33,2000-11-06
Břeclav,31,2017-05-20
Jihlava,19,2005-11-23
Louny,12,2021-05-18
Benešov,31,2014-10-03
Náchod,-6,2020-11-23
Jindřichův Hradec,-9,2006-01-22
Žďár nad Sázavou,3,2011-03-02
Havířov,-10,2022-12-13
Kroměříž,31,2001-10-26
Česká Lípa,1,2011-04-26
Rakovník,9,2020-08-23
Prostějov,-12,2002-12-11
Přerov,34,2017-02-23
Žďár nad Sázavou,7,2013-05-10
Uherské Hradiště,7,2003-02-05
Brandýs nad Labem-Stará Boleslav,-2,2007-10-05
Plzeň,20,2006-12-11
České Budějovice,-12,2010-05-09
Frýdek-Místek,31,2008-01-31
Jihlava,-12,2010-10-06
Prostějov,-1,2010-07-14
Litvínov,-10,2018-09-16
České Budějovice,-12,2011-09-23
Valašské Meziříčí,15,2004-01-22
Břeclav,2,2012-10-04
Cheb,-2,2012-05-03
Náchod,33,2019-03-21
Karviná,-1,2017-06-23
Jičín,6,2021-02-24
Frýdek-Místek,-13,2017-03-03
Děčín,14,2014-02-13
Sušice,20,2022-12-19
Náchod,-1,2019-07-19
Plzeň,27,2020-01-14
Frýdek-Místek,15,2000-11-03
Tábor,-4,2009-12-22
Šumperk,-7,2001-09-19
Kopřivnice,-4,2021-03-10
Jihlava,24,2004-04-25
Brno,-14,2000-07-10
Frýdek-Místek,-8,2016-10-10
Břeclav,1,2014-06-08
České Budějovice,32,2020-06-04
Klatovy,31,2002-05-14
Ostrava,15,2001-01-19
Náchod,24,2011-10-09
Trutnov,10,2004-10-30
Jirkov,5,2007-01-24
České Budějovice,5,2003-06-19
Frýdek-Místek,-5,2004-01-22
Děčín,10,2022-05-01
Trutnov,13,2018-11-12
Tábor,-5,2000-02-27
Kolín,-3,2009-10-03
Žatec,2,2000-08-30
Ostrava,6,2005-06-14
Brno,31,2006-10-11
Uherské Hradiště,10,2020-07-14
Liberec,28,2009-05-18
Žďár nad Sázavou,14,2014-12-07
Trutnov,4,2019-12-26
Kopřivnice,30,2008-11-13
Žatec,0,2008-07-20
Jindřichův Hradec,19,2000-12-17
Ostrov,21,2022-09-07
Sušice,18,2014-02-23
Blansko,-11,2016-04-09
Vsetín,16,2014-01-15
Břeclav,-12,2006-01-11
Děčín,25,2009-12-14
Litoměřice,3,2006-03-22
Kladno,-2,2022-05-14
Náchod,-7,2002-05-24
Havířov,21,2020-08-15
Prostějov,29,2018-10-06
Brandýs nad Labem-Stará Boleslav,27,2007-07-25
České Budějovice,-9,2018-04-04
Nový Jičín,19,2018-06-07
Trutnov,8,2000-03-31
Plzeň,15,2021-12-01
Klatovy,23,2004-11-24
Ostrov,-13,2011-06-04
Jihlava,16,2016-01-28
Vsetín,31,2010-01-24
Mladá Boleslav,-9,2017-11-26
Zlín,24,2001-03-28
Rumburk,22,2016-12-29
Česká Lípa,-13,2002-11-04
Šumperk,14,2001-10-15
Mladá Boleslav,-7,2000-06-19
České Budějovice,32,2017-12-04
Kroměříž,3,2012-02-11
Ústí nad Labem,30,2002-03-21
Teplice,13,2016-05-30
Karviná,-1,2002-05-27
Sušice,31,2016-01-10
Pardubice,26,2012-05-18
Vsetín,6,2007-04-02
Ostrov,30,2009-12-11
Pardubice,-4,2002-09-24
Kopřivnice,-15,2020-08-18
Sušice,8,2007-08-10
Blansko,-4,2019-04-01
Beroun,-8,2022-08-21
Beroun,15,2002-04-13
Břeclav,28,2018-10-05
Litoměřice,24,2005-03-26
Kolín,25,2012-05-21
Kladno,-8,2004-05-18
Brno,1,2021-01-18
Česká Lípa,-2,2006-07-16
Louny,13,2019-08-03
Třebíč,19,2012-11-08
Hradec Králové,17,2019-12-28
Chomutov,22,2009-08-04
Liberec,28,2013-11-27
Trutnov,-12,2015-04-24
Plzeň,-15,2021-01-31
Jirkov,-4,2012-08-06
Frýdek-Místek,21,2004-05-07
Jirkov,28,2013-04-25
Vsetín,4,2001-08-01
Jičín,16,2005-08-05
Ostrava,28,2004-06-19
Prostějov,-13,2022-11-15
Kroměříž,11,2019-04-13
Ostrov,10,2010-07-02
Louny,1,2010-09-10
Chomutov,-14,2005-04-11
Žatec,-7,2020-05-07
Sušice,32,2018-09-20
Cheb,-7,2003-11-26
Prostějov,4,2015-05-17
Ostrava,34,2007-05-17
Kladno,-14,2003-02-26
Žďár nad Sázavou,-2,2012-11-20
Beroun,25,2013-03-09
Kolín,10,2020-08-28
Liberec,18,2008-05-01
Uherské Hradiště,-5,2020-06-17
Mladá Boleslav,34,2017-01-18
Beroun,32,2011-11-06
Tábor,29,2015-02-25
Jihlava,7,2012-07-10
Havířov,15,2006-04-10
Rakovník,13,2000-01-10
Zlín,1,2005-04-14
Cheb,5,2007-04-01
Jablonec nad Nisou,10,2006-10-09
Olomouc,15,2008-08-04
Karviná,10,2016-12-31
Litoměřice,31,2004-07-11
Žatec,21,2016-08-14
Žatec,-13,2004-03-27
Teplice,0,2011-02-09
Šumperk,1,2013-03-11
Beroun,25,2016-05-26
Frýdek-Místek,-9,2020-08-10
Česká Lípa,7,2022-10-18
Šumperk,2,2019-05-15
Kopřivnice,16,2011-05-23
Jindřichův Hradec,-7,2010-02-23
Pardubice,34,2014-05-01
Pardubice,34,2004-08-28
Jablonec nad Nisou,26,2019-09-03
Vsetín,13,2013-01-22
Rakovník,23,2003-07-26
Brno,-8,2004-10-29
Český Těšín,-8,2017-11-21
Benešov,-12,2020-03-06
Litvínov,-2,2015-03-31
Jihlava,4,2020-06-16
Tábor,10,2002-09-18
Benešov,25,2005-08-29
Tábor,3,2023-02-16
Benešov,31,2019-05-25
Klatovy,-12,2003-05-09
Kolín,17,2009-03-20
Jihlava,2,2021-12-29
Žďár nad Sázavou,32,2009-09-28
Český Těšín,29,2000-09-04
Ústí nad Labem,-3,2016-06-01
Česká Lípa,16,2016-08-24
Jihlava,24,2019-01-18
Žatec,7,2002-10-10
Vsetín,-12,2017-11-28
Mladá Boleslav,20,2009-02-23
Brandýs nad Labem-Stará Boleslav,11,2001-12-10
Hradec Králové,-6,2009-03-06
Kroměříž,24,2001-06-06
Kroměříž,4,2019-04-11
Litoměřice,3,2005-09-17
Olomouc,30,2019-08-12
Náchod,7,2005-03-28
Trutnov,34,2002-06-07
Uherský Brod,1,2002-07-23
Český Těšín,4,2012-02-06
Kopřivnice,-7,2011-10-05
Karviná,-12,2018-04-25
Zlín,-4,2019-03-21
Kolín,30,2022-01-06
Česká Lípa,20,2007-09-18
Kopřivnice,-1,2010-10-26
Klatovy,1,2010-09-22
Praha,11,2001-09-03
Ostrov,8,2017-01-27
Břeclav,30,2015-04-11
Blansko,-3,2016-04-01
Olomouc,1,2006-12-04
Kladno,26,2011-07-26
Uherský Brod,-10,2006-10-03
Sušice,-3,2021-12-16
Jičín,20,2005-07-04
Pardubice,-5,2010-12-23
Ústí nad Labem,24,2008-11-22
Ostrava,17,2013-09-05
Chomutov,31,2003-12-08
Šumperk,-2,2000-05-25
Karviná,19,2014-10-09
Kolín,15,2020-10-03
Přerov,-10,2019-02-12
Litvínov,29,2011-05-11
Kroměříž,21,2022-09-21
Ostrov,19,2005-08-19
Karviná,-1,2007-01-13
Třebíč,29,2001-04-22
Uherský Brod,5,2022-03-28
Benešov,-9,2011-08-27
České Budějovice,13,2012-01-23
Jirkov,13,2000-05-06
Žatec,32,2010-01-29
Uherský Brod,12,2007-07-09
Šumperk,-8,2015-11-20
Kladno,11,2006-02-16
Beroun,1,2021-05-02
Praha,-1,2016-05-16
Valašské Meziříčí,5,2019-09-17
Ostrava,31,2010-04-15
Prostějov,3,2013-03-24
Beroun,10,2001-05-27
Cheb,-10,2010-08-02
Šumperk,34,2004-12-12
Chomutov,-1,2013-02-17
Litvínov,10,2013-10-17
Jihlava,32,2006-12-17
Litvínov,14,2000-06-24
Šumperk,-5,2001-09-13
Trutnov,15,2019-05-14
Ústí nad Labem,33,2012-03-24
Rakovník,27,2012-09-06
Rakovník,6,2000-09-09
Uherský Brod,1,2010-11-01
Litoměřice,7,2004-01-09
Nový Jičín,28,2008-04-04
Děčín,23,2010-07-04
Uherské Hradiště,18,2001-12-05
Pardubice,-14,2004-02-27
Vsetín,-1,2010-07-22
Cheb,6,2014-05-01
Přerov,23,2009-07-30
Český Těšín,0,2004-07-04
Trutnov,-5,2012-02-27
Karviná,14,2006-12-12
Hradec Králové,34,2018-08-29
Kolín,28,2012-12-21
Rakovník,-7,2005-06-01
Jičín,4,2001-01-29
Jeseník,24,2012-12-12
Rumburk,25,2020-04-24
Rakovník,15,2018-02-20
Vsetín,14,2000-03-12
Rumburk,11,2015-10-08
Frýdek-Místek,15,2014-12-29
Litvínov,32,2003-10-25
Jeseník,1,2000-05-31
Vsetín,11,2022-09-14
Uherské Hradiště,-6,2005-08-11
Jičín,-10,2021-09-05
České Budějovice,23,2008-12-06
Žďár nad Sázavou,2,2007-01-31
Tábor,15,2012-03-24
Rumburk,7,2005-12-22
Litoměřice,28,2014-09-07
Ostrava,24,2017-10-24
Trutnov,5,2014-11-08
Beroun,-6,2015-01-09
Rumburk,18,2019-02-05
Kolín,-8,2000-08-23
Nový Jičín,16,2014-12-13
Vsetín,7,2014-12-27
Česká Lípa,9,2013-11-09
Náchod,15,2005-01-25
Benešov,-6,2005-06-14
Frýdek-Místek,11,2022-03-26
Rakovník,10,2009-06-24
České Budějovice,28,2018-02-07
Uherské Hradiště,30,2009-09-11
Jičín,7,2018-05-19
Břeclav,-12,2012-12-18
Kladno,8,2003-02-07
Kolín,-8,2000-01-02
Tábor,-3,2003-03-30
Jindřichův Hradec,21,2009-11-28
Jihlava,16,2005-02-12
Ostrava,12,2018-12-10
Jablonec nad Nisou,18,2018-12-29
Břeclav,20,2022-12-18
Brno,-1,2012-02-07
Česká Lípa,34,2007-09-29
Náchod,13,2022-08-13
Žatec,-4,2018-02-22
Český Těšín,12,2005-05-18
Rumburk,28,2018-09-05
Děčín,26,2011-06-26
Trutnov,-1,2002-12-02
Valašské Meziříčí,8,2014-01-07
Kroměříž,4,2001-03-04
Litvínov,-7,2018-06-23
Liberec,25,2000-07-27
Olomouc,34,2021-07-22
Jirkov,18,2003-12-26
Žďár nad Sázavou,21,2009-07-31
Louny,-15,2012-09-18
Žďár nad Sázavou,28,2021-08-14
České Budějovice,2,2006-10-26
Litoměřice,3,2013-07-04
Valašské Meziříčí,33,2001-11-17
Pelhřimov,7,2001-09-29
Žatec,-1,2013-02-07
Valašské Meziříčí,34,2020-03-07
Rumburk,13,2019-01-29
Brandýs nad Labem-Stará Boleslav,9,2016-09-25
Nový Jičín,-15,2017-02-18
Teplice,-10,2000-07-21
Praha,6,2013-01-03
Nový Jičín,19,2003-02-03
Jablonec nad Nisou,28,2001-04-26
Jindřichův Hradec,-10,2014-05-16
Teplice,11,2002-09-02
Jičín,4,2013-08-28
Kolín,12,2003-10-31
Jeseník,31,2008-05-03
Uherské Hradiště,12,2013-09-04
Teplice,-9,2010-08-20
Kladno,0,2021-07-09
Olomouc,16,2018-11-29
Prostějov,12,2013-08-08
Litvínov,14,2005-02-13
Cheb,32,2016-12-16
Klatovy,2,2006-09-27
Klatovy,16,2000-02-21
Hradec Králové,10,2007-03-02
Česká Lípa,-14,2011-07-17
Teplice,-14,2012-12-10
Uherský Brod,29,2017-03-26
Hradec Králové,-13,2015-11-08
Žatec,10,2019-07-16
Pardubice,-2,2018-02-24
Břeclav,-12,2006-08-18
Chomutov,3,2000-09-02
Jihlava,14,2010-10-05
Louny,10,2001-05-11
Blansko,12,2014-08-27
Rumburk,25,2012-02-05
Vsetín,-12,2022-10-07
Benešov,9,2016-02-06
Louny,27,2021-11-26
Jičín,9,2010-12-26
Chomutov,31,2005-11-28
Karviná,0,2012-07-02
Tábor,-6,2018-04-30
Ostrava,18,2006-02-19
Chomutov,33,2018-03-04
Ostrava,9,2013-01-16
Jablonec nad Nisou,10,2016-06-21
Plzeň,29,2010-11-07
Rakovník,19,2022-02-08
Uherské Hradiště,-7,2019-11-28
Mladá Boleslav,-1,2021-02-19
Ostrov,5,2013-12-26
Žďár nad Sázavou,8,2010-06-04
Česká Lípa,-6,2007-06-25
Žďár nad Sázavou,7,2000-03-03
Česká Lípa,13,2001-09-18
Plzeň,18,2013-05-18
Rumburk,-1,2015-03-11
Litvínov,31,2003-09-11
Ostrava,34,2020-01-03
Mladá Boleslav,13,2008-06-07
Prostějov,9,2015-03-02
Česká Lípa,5,2022-08-07
Teplice,18,2020-04-19
Kopřivnice,9,2008-01-02
Jihlava,2,2015-02-25
Louny,6,2010-10-18
Brno,30,2011-06-18
Benešov,-11,2019-03-02
Ostrava,22,2007-04-16
České Budějovice,18,2012-02-21
Litvínov,20,2009-10-12
Břeclav,19,2003-08-15
Benešov,22,2003-07-23
Ostrava,-13,2010-05-16
Brandýs nad Labem-Stará Boleslav,12,2004-11-05
Uherské Hradiště,-14,2010-07-29
Kladno,-5,2016-06-04
Beroun,-15,2011-07-04
Benešov,-12,2011-08-10
Cheb,18,2020-12-16
Jablonec nad Nisou,29,2003-08-18
Kladno,-12,2005-12-17
Liberec,26,2005-11-05
Jičín,4,2001-03-07
Beroun,12,2010-12-23
Litvínov,14,2008-07-23
Litvínov,20,2022-02-20
Valašské Meziříčí,-4,2006-11-20
Sušice,31,2008-11-20
Ústí nad Labem,-4,2022-02-22
Karviná,13,2015-03-19
Žďár nad Sázavou,-3,2015-10-27
Beroun,19,2005-06-14
Praha,-12,2020-01-21
Valašské Meziříčí,11,2006-08-29
Jindřichův Hradec,18,2010-06-08
Pardubice,-2,2018-03-30
Kroměříž,14,2015-03-25
Mladá Boleslav,-12,2020-12-14
Olomouc,-4,2000-07-02
Plzeň,22,2021-08-05
Rumburk,34,2020-10-24
Uherské Hradiště,7,2005-10-27
Mladá Boleslav,1,2018-03-17
Karviná,28,2002-03-11
Litvínov,-2,2019-01-12
Jičín,34,2000-07-10
Česká Lípa,12,2006-05-16
Trutnov,6,2002-11-17
Ústí nad Labem,-6,2019-03-27
Vsetín,22,2008-08-02
Kladno,15,2014-12-09
Pardubice,11,2013-02-12
Rakovník,-12,2018-08-18
Děčín,23,2013-11-30
Zlín,30,2017-12-11
Teplice,5,2007-11-23
Valašské Meziříčí,19,2002-09-24
Klatovy,-12,2019-01-12
Vsetín,2,2008-02-22
Jičín,4,2005-11-13
Liberec,-2,2005-11-04
Olomouc,7,2004-11-10
Ostrava,-2,2018-07-12
Jirkov,27,2016-06-30
Olomouc,11,2006-05-01
Valašské Meziříčí,-8,2010-07-09
Česká Lípa,-4,2019-11-23
Kopřivnice,26,2003-05-30
Přerov,-13,2000-06-29
Tábor,-8,2012-07-07
Litvínov,-14,2017-04-26
Blansko,-12,2011-06-27
Valašské Meziříčí,21,2011-01-26
Kroměříž,19,2018-04-08
Žatec,26,2020-10-20
Pardubice,23,2002-01-26
Valašské Meziříčí,24,2022-03-30
Jihlava,25,2017-09-02
Uherský Brod,25,2008-04-20
Teplice,31,2000-04-04
Mladá Boleslav,-6,2013-02-22
Rumburk,-7,2018-06-17
Uherský Brod,-12,2002-12-27
Trutnov,-2,2006-02-18
Havířov,32,2003-02-04
Nový Jičín,-5,2014-05-04
Náchod,17,2009-01-14
Brno,-1,2018-02-28
Liberec,-3,2018-12-06
Blansko,11,2003-09-18
Brno,30,2020-01-31
Uherské Hradiště,6,2002-06-01
Louny,21,2012-06-30
Olomouc,14,2010-06-11
Litvínov,28,2022-02-02
Žatec,17,2008-01-04
Brno,6,2004-01-26
Praha,1,2022-10-01
Liberec,-7,2006-07-29
Louny,-6,2013-03-10
Olomouc,10,2000-09-28
Pelhřimov,-9,2013-08-22
Litoměřice,29,2020-02-27
Ústí nad Labem,-12,2006-06-02
Kopřivnice,26,2010-10-06
Uherské Hradiště,6,2002-03-15
Rakovník,14,2010-02-27
Pardubice,26,2000-03-22
Chomutov,-10,2012-01-17
Nový Jičín,28,2007-02-28
Olomouc,34,2018-06-17
Praha,25,2007-05-01
Přerov,-3,2017-06-30
Děčín,26,2018-03-22
Česká Lípa,10,2014-01-24
Přerov,-3,2013-03-16
Ostrov,-4,2018-03-20
Brno,-14,2022-01-26
Blansko,16,2022-11-23
Brno,16,2014-10-09
Valašské Meziříčí,33,2019-09-26
Zlín,18,2012-09-11
Vsetín,19,2017-05-09
Třebíč,29,2001-01-14
Šumperk,27,2004-03-03
Jablonec nad Nisou,-10,2012-05-20
Tábor,34,2002-09-09
Třebíč,-3,2014-09-11
Tábor,13,2020-10-14
Jirkov,24,2019-11-23
Uherský Brod,7,2022-07-26
Sušice,3,2000-10-03
Kolín,12,2018-12-26
Náchod,8,2008-06-29
Havířov,22,2015-07-31
Tábor,-9,2014-07-15
Uherské Hradiště,32,2011-05-13
Liberec,15,2002-05-17
Uherský Brod,-15,2002-05-30
Šumperk,22,2006-04-28
Praha,3,2016-06-08
Blansko,-5,2011-08-20
Louny,7,2010-07-29
Kolín,-6,2000-12-21
Uherský Brod,0,2005-11-29
Kladno,13,2007-08-31
Kolín,12,2001-07-17
Teplice,-11,2008-10-25
Děčín,-8,2020-08-26
Plzeň,6,2020-12-16
Plzeň,28,2016-12-25
Litoměřice,14,2012-08-25
Valašské Meziříčí,30,2012-03-27
Žatec,-8,2016-09-02
Ostrov,9,2009-12-30
Karviná,-1,2010-08-19
Liberec,2,2022-01-13
Kroměříž,6,2016-12-09
Přerov,-2,2022-04-30
Trutnov,21,2008-09-02
Valašské Meziříčí,31,2016-06-28
Zlín,32,2013-05-04
Šumperk,34,2002-06-11
České Budějovice,-12,2008-07-13
Havířov,20,2019-10-24
Sušice,22,2010-10-11
Uherský Brod,-15,2007-12-29
Litvínov,8,2007-09-16
Prostějov,13,2022-01-17
Ostrov,2,2009-03-25
Nový Jičín,-6,2012-09-30
Ostrava,33,2002-06-13
Česká Lípa,-9,2019-03-10
Rumburk,30,2014-08-04
Praha,-3,2017-07-02
Jindřichův Hradec,7,2000-02-07
Žatec,15,2012-05-01
Trutnov,7,2002-07-09
Ústí nad Labem,20,2011-11-27
Vsetín,33,2014-05-08
Brandýs nad Labem-Stará Boleslav,-10,2010-12-10
Jablonec nad Nisou,22,2021-12-17
Břeclav,20,2016-03-21
Beroun,0,2019-07-19
Kroměříž,11,2016-12-07
Ostrava,-7,2008-09-23
Havířov,30,2004-05-08
Ostrava,-2,2006-08-09
Český Těšín,-9,2016-03-11
Jeseník,27,2017-10-13
Břeclav,6,2022-01-15
Český Těšín,26,2021-11-07
Plzeň,-4,2021-06-12
Kladno,-14,2015-11-16
Teplice,3,2005-12-31
Plzeň,10,2016-05-25
Frýdek-Místek,32,2015-07-29
Pelhřimov,26,2007-08-28
Uherské Hradiště,26,2008-02-02
Benešov,-1,2018-08-10
Hradec Králové,24,2008-05-20
Hradec Králové,34,2003-03-07
Zlín,13,2014-12-25
Louny,32,2021-12-10
Kopřivnice,18,2003-05-29
Havířov,20,2000-02-27
Břeclav,-14,2010-03-12
Mladá Boleslav,17,2010-01-19
Trutnov,-12,2003-06-27
Uherský Brod,0,2001-09-06
Mladá Boleslav,1,2007-12-20
Liberec,22,2000-07-30
Zlín,19,2004-04-13
Děčín,28,2007-07-09
Karviná,-12,2009-01-31
Břeclav,10,2012-11-08
Šumperk,26,2004-10-24
Sušice,30,2021-03-12
Louny,19,2019-08-25
Litoměřice,31,2001-02-09
Havířov,18,2003-07-25
Třebíč,-7,2010-09-14
Benešov,28,2017-01-18
Pelhřimov,28,2001-10-19
Kopřivnice,10,2014-02-25
Jirkov,23,2004-02-16
Jičín,8,2002-03-04
Jablonec nad Nisou,31,2013-12-23
Jablonec nad Nisou,3,2008-06-07
Trutnov,-9,2000-08-24
Zlín,-4,2001-02-02
Brno,-11,2014-09-19
Beroun,3,2009-03-31
Vsetín,32,2022-09-24
Pardubice,34,2022-04-15
Benešov,-2,2020-03-01
Žatec,33,2018-11-14
Plzeň,29,2006-05-09
Prostějov,25,2001-10-21
Mladá Boleslav,17,2001-10-25
Benešov,-14,2005-12-12
Benešov,1,2019-09-07
Prostějov,-12,2022-06-22
Břeclav,-5,2013-03-20
Uherský Brod,31,2011-09-03
Ostrov,29,2003-03-20
České Budějovice,26,2013-08-06
Žďár nad Sázavou,26,2007-08-29
Hradec Králové,3,2016-09-18
Ostrava,22,2009-03-27
Ostrov,28,2012-07-21
Zlín,3,2022-11-17
Teplice,-12,2009-11-26
Trutnov,-11,2021-01-12
Benešov,25,2017-09-03
Kolín,-4,2008-03-27
Jihlava,20,2000-04-04
Náchod,26,2004-03-31
Nový Jičín,15,2014-04-03
Valašské Meziříčí,11,2010-05-05
Chomutov,-8,2011-05-24
Vsetín,1,2015-07-31
Žatec,-11,2009-09-10
Mladá Boleslav,31,2021-01-03
České Budějovice,10,2022-06-04
Brandýs nad Labem-Stará Boleslav,21,2004-06-27
Jičín,29,2013-05-29
Náchod,0,2022-08-09
Frýdek-Místek,22,2016-10-12
Uherské Hradiště,15,2013-11-14
Žďár nad Sázavou,32,2006-06-20
Rumburk,10,2007-10-20
Trutnov,-1,2017-03-19
Jeseník,22,2017-11-17
Blansko,7,2009-09-29
Třebíč,21,2006-02-18
Rumburk,-12,2022-05-10
Louny,6,2000-06-06
Jindřichův Hradec,-10,2020-06-18
Uherský Brod,-14,2007-10-12
Chomutov,-3,2002-01-06
Rumburk,29,2014-12-10
Uherské Hradiště,12,2006-12-12
Ostrava,32,2003-02-01
Kopřivnice,8,2009-06-04
Pelhřimov,27,2015-03-11
Žďár nad Sázavou,-5,2015-02-19
Šumperk,1,2013-06-15
Teplice,7,2010-11-13
Kroměříž,16,2011-07-07
Olomouc,7,2000-12-27
Jeseník,2,2001-02-11
Děčín,8,2001-08-18
Jindřichův Hradec,9,2011-02-17
Blansko,-12,2020-05-06
Uherský Brod,29,2005-03-12
Děčín,29,2020-06-09
Kopřivnice,-13,2009-06-04
Šumperk,0,2014-04-19
Jindřichův Hradec,-9,2006-12-01
Žďár nad Sázavou,18,2009-09-18
Ostrov,3,2015-05-29
Přerov,16,2020-03-04
Jirkov,3,2011-03-08
Jirkov,25,2017-07-24
Olomouc,-5,2020-03-17
Havířov,0,2003-09-24
Olomouc,16,2016-01-16
České Budějovice,-6,2011-02-04
Pardubice,-14,2011-04-14
Kolín,-10,2015-09-13
Kolín,34,2003-02-17
Břeclav,-4,2021-04-27
Louny,4,2002-11-29
Česká Lípa,-9,2016-05-25
Kroměříž,-10,2006-09-09
Liberec,28,2001-08-02
Náchod,21,2004-11-06
Brno,-15,2014-09-19
Havířov,-13,2008-02-12
Jirkov,4,2021-02-28
Brandýs nad Labem-Stará Boleslav,18,2008-08-12
Brandýs nad Labem-Stará Boleslav,-9,2007-08-01
Žatec,-15,2017-11-01
Jičín,11,2006-03-23
Liberec,-11,2004-02-19
Brno,23,2012-05-10
Třebíč,-6,2020-03-15
Děčín,26,2021-07-03
Praha,-7,2020-06-17
Ostrava,2,2006-11-14
Pardubice,34,2007-08-19
Jablonec nad Nisou,23,2012-05-08
Přerov,16,2017-11-08
Přerov,1,2018-09-27
Přerov,20,2018-07-22
Chomutov,15,2022-05-07
Brandýs nad Labem-Stará Boleslav,13,2016-09-04
Kladno,32,2002-05-05
Frýdek-Místek,24,2018-11-20
Praha,16,2007-06-17
Kopřivnice,-13,2007-03-17
Žatec,21,2014-03-01
Jirkov,14,2018-08-14
Praha,10,2006-12-26
Beroun,20,2021-06-02
Vsetín,31,2012-11-20
Náchod,29,2020-09-22
Kolín,10,2002-07-05
Ostrava,12,2005-12-27
Kroměříž,27,2020-09-03
Cheb,20,2006-09-28
Jirkov,-2,2003-10-06
Olomouc,31,2017-06-19
